Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_95_1389,VPWR,li1,57.2700,269.5860,1.799861
TAP_TAPCELL_ROW_95_1388,VPWR,li1,31.5100,269.5860,1.799929
TAP_TAPCELL_ROW_94_1387,VPWR,li1,301.9900,268.9730,1.798754
TAP_TAPCELL_ROW_94_1386,VPWR,li1,276.2300,268.9730,1.798810
TAP_TAPCELL_ROW_94_1385,VPWR,li1,250.4700,268.9730,1.798949
TAP_TAPCELL_ROW_94_1384,VPWR,li1,224.7100,268.9730,1.799223
TAP_TAPCELL_ROW_94_1383,VPWR,li1,198.9500,268.9730,1.799522
TAP_TAPCELL_ROW_94_1382,VPWR,li1,173.1900,268.9730,1.799834
TAP_TAPCELL_ROW_94_1381,VPWR,li1,147.4300,268.9730,1.799802
TAP_TAPCELL_ROW_94_1380,VPWR,li1,121.6700,268.9730,1.799795
TAP_TAPCELL_ROW_94_1379,VPWR,li1,95.9100,268.9730,1.799799
TAP_TAPCELL_ROW_94_1378,VPWR,li1,70.1500,268.9730,1.799828
TAP_TAPCELL_ROW_94_1377,VPWR,li1,44.3900,268.9730,1.799894
TAP_TAPCELL_ROW_94_1376,VPWR,li1,18.6300,268.9730,1.799958
TAP_TAPCELL_ROW_93_1375,VPWR,li1,314.8700,264.1460,1.798903
TAP_TAPCELL_ROW_93_1374,VPWR,li1,289.1100,264.1460,1.799039
TAP_TAPCELL_ROW_93_1373,VPWR,li1,263.3500,264.1460,1.799213
TAP_TAPCELL_ROW_93_1372,VPWR,li1,237.5900,264.1460,1.799388
TAP_TAPCELL_ROW_93_1371,VPWR,li1,211.8300,264.1460,1.799584
TAP_TAPCELL_ROW_93_1370,VPWR,li1,186.0700,264.1460,1.799805
TAP_TAPCELL_ROW_93_1369,VPWR,li1,160.3100,264.1460,1.799870
TAP_TAPCELL_ROW_93_1368,VPWR,li1,134.5500,264.1460,1.799841
TAP_TAPCELL_ROW_93_1367,VPWR,li1,108.7900,264.1460,1.799824
TAP_TAPCELL_ROW_93_1366,VPWR,li1,83.0300,264.1460,1.799833
TAP_TAPCELL_ROW_93_1365,VPWR,li1,57.2700,264.1460,1.799864
TAP_TAPCELL_ROW_93_1364,VPWR,li1,31.5100,264.1460,1.799927
TAP_TAPCELL_ROW_92_1363,VPWR,li1,301.9900,263.5330,1.798960
TAP_TAPCELL_ROW_92_1362,VPWR,li1,276.2300,263.5330,1.799120
TAP_TAPCELL_ROW_92_1361,VPWR,li1,250.4700,263.5330,1.799301
TAP_TAPCELL_ROW_92_1360,VPWR,li1,224.7100,263.5330,1.799487
TAP_TAPCELL_ROW_92_1359,VPWR,li1,198.9500,263.5330,1.799690
TAP_TAPCELL_ROW_92_1358,VPWR,li1,173.1900,263.5330,1.799889
TAP_TAPCELL_ROW_92_1357,VPWR,li1,147.4300,263.5330,1.799855
TAP_TAPCELL_ROW_92_1356,VPWR,li1,121.6700,263.5330,1.799830
TAP_TAPCELL_ROW_92_1355,VPWR,li1,95.9100,263.5330,1.799825
TAP_TAPCELL_ROW_92_1354,VPWR,li1,70.1500,263.5330,1.799843
TAP_TAPCELL_ROW_92_1353,VPWR,li1,44.3900,263.5330,1.799890
TAP_TAPCELL_ROW_92_1352,VPWR,li1,18.6300,263.5330,1.799947
TAP_TAPCELL_ROW_91_1351,VPWR,li1,314.8700,258.7060,1.799567
TAP_TAPCELL_ROW_91_1350,VPWR,li1,289.1100,258.7060,1.799602
TAP_TAPCELL_ROW_91_1349,VPWR,li1,263.3500,258.7060,1.799641
TAP_TAPCELL_ROW_91_1348,VPWR,li1,237.5900,258.7060,1.799693
TAP_TAPCELL_ROW_91_1347,VPWR,li1,211.8300,258.7060,1.799765
TAP_TAPCELL_ROW_91_1346,VPWR,li1,186.0700,258.7060,1.799866
TAP_TAPCELL_ROW_91_1345,VPWR,li1,160.3100,258.7060,1.799832
TAP_TAPCELL_ROW_91_1344,VPWR,li1,134.5500,258.7060,1.799774
TAP_TAPCELL_ROW_91_1343,VPWR,li1,108.7900,258.7060,1.799783
TAP_TAPCELL_ROW_91_1342,VPWR,li1,83.0300,258.7060,1.799806
TAP_TAPCELL_ROW_91_1341,VPWR,li1,57.2700,258.7060,1.799856
TAP_TAPCELL_ROW_91_1340,VPWR,li1,31.5100,258.7060,1.799924
TAP_TAPCELL_ROW_90_1339,VPWR,li1,301.9900,258.0930,1.799583
TAP_TAPCELL_ROW_90_1338,VPWR,li1,276.2300,258.0930,1.799621
TAP_TAPCELL_ROW_90_1337,VPWR,li1,250.4700,258.0930,1.799664
TAP_TAPCELL_ROW_90_1336,VPWR,li1,224.7100,258.0930,1.799726
TAP_TAPCELL_ROW_90_1335,VPWR,li1,198.9500,258.0930,1.799813
TAP_TAPCELL_ROW_90_1334,VPWR,li1,173.1900,258.0930,1.799892
TAP_TAPCELL_ROW_90_1333,VPWR,li1,147.4300,258.0930,1.799780
TAP_TAPCELL_ROW_90_1332,VPWR,li1,121.6700,258.0930,1.799777
TAP_TAPCELL_ROW_90_1331,VPWR,li1,95.9100,258.0930,1.799792
TAP_TAPCELL_ROW_90_1330,VPWR,li1,70.1500,258.0930,1.799828
TAP_TAPCELL_ROW_90_1329,VPWR,li1,44.3900,258.0930,1.799888
TAP_TAPCELL_ROW_90_1328,VPWR,li1,18.6300,258.0930,1.799949
TAP_TAPCELL_ROW_89_1327,VPWR,li1,314.8700,253.2660,1.799558
TAP_TAPCELL_ROW_89_1326,VPWR,li1,289.1100,253.2660,1.799575
TAP_TAPCELL_ROW_89_1325,VPWR,li1,263.3500,253.2660,1.799619
TAP_TAPCELL_ROW_89_1324,VPWR,li1,237.5900,253.2660,1.799680
TAP_TAPCELL_ROW_89_1323,VPWR,li1,211.8300,253.2660,1.799778
TAP_TAPCELL_ROW_89_1322,VPWR,li1,186.0700,253.2660,1.799879
TAP_TAPCELL_ROW_89_1321,VPWR,li1,160.3100,253.2660,1.799893
TAP_TAPCELL_ROW_89_1320,VPWR,li1,134.5500,253.2660,1.799861
TAP_TAPCELL_ROW_89_1319,VPWR,li1,108.7900,253.2660,1.799847
TAP_TAPCELL_ROW_89_1318,VPWR,li1,83.0300,253.2660,1.799847
TAP_TAPCELL_ROW_89_1317,VPWR,li1,57.2700,253.2660,1.799865
TAP_TAPCELL_ROW_89_1316,VPWR,li1,31.5100,253.2660,1.799903
TAP_TAPCELL_ROW_88_1315,VPWR,li1,301.9900,252.6530,1.799563
TAP_TAPCELL_ROW_88_1314,VPWR,li1,276.2300,252.6530,1.799594
TAP_TAPCELL_ROW_88_1313,VPWR,li1,250.4700,252.6530,1.799646
TAP_TAPCELL_ROW_88_1312,VPWR,li1,224.7100,252.6530,1.799728
TAP_TAPCELL_ROW_88_1311,VPWR,li1,198.9500,252.6530,1.799824
TAP_TAPCELL_ROW_88_1310,VPWR,li1,173.1900,252.6530,1.799920
TAP_TAPCELL_ROW_88_1309,VPWR,li1,147.4300,252.6530,1.799870
TAP_TAPCELL_ROW_88_1308,VPWR,li1,121.6700,252.6530,1.799852
TAP_TAPCELL_ROW_88_1307,VPWR,li1,95.9100,252.6530,1.799844
TAP_TAPCELL_ROW_88_1306,VPWR,li1,70.1500,252.6530,1.799852
TAP_TAPCELL_ROW_88_1305,VPWR,li1,44.3900,252.6530,1.799883
TAP_TAPCELL_ROW_88_1304,VPWR,li1,18.6300,252.6530,1.799919
TAP_TAPCELL_ROW_87_1303,VPWR,li1,314.8700,247.8260,1.799468
TAP_TAPCELL_ROW_87_1302,VPWR,li1,289.1100,247.8260,1.799503
TAP_TAPCELL_ROW_87_1301,VPWR,li1,263.3500,247.8260,1.799554
TAP_TAPCELL_ROW_87_1300,VPWR,li1,237.5900,247.8260,1.799630
TAP_TAPCELL_ROW_87_1299,VPWR,li1,211.8300,247.8260,1.799733
TAP_TAPCELL_ROW_87_1298,VPWR,li1,186.0700,247.8260,1.799837
TAP_TAPCELL_ROW_87_1297,VPWR,li1,160.3100,247.8260,1.799806
TAP_TAPCELL_ROW_87_1296,VPWR,li1,134.5500,247.8260,1.799673
TAP_TAPCELL_ROW_87_1295,VPWR,li1,108.7900,247.8260,1.799577
TAP_TAPCELL_ROW_87_1294,VPWR,li1,83.0300,247.8260,1.799656
TAP_TAPCELL_ROW_87_1293,VPWR,li1,57.2700,247.8260,1.799757
TAP_TAPCELL_ROW_87_1292,VPWR,li1,31.5100,247.8260,1.799884
TAP_TAPCELL_ROW_86_1291,VPWR,li1,301.9900,247.2130,1.799479
TAP_TAPCELL_ROW_86_1290,VPWR,li1,276.2300,247.2130,1.799526
TAP_TAPCELL_ROW_86_1289,VPWR,li1,250.4700,247.2130,1.799590
TAP_TAPCELL_ROW_86_1288,VPWR,li1,224.7100,247.2130,1.799679
TAP_TAPCELL_ROW_86_1287,VPWR,li1,198.9500,247.2130,1.799780
TAP_TAPCELL_ROW_86_1286,VPWR,li1,173.1900,247.2130,1.799876
TAP_TAPCELL_ROW_86_1285,VPWR,li1,147.4300,247.2130,1.799739
TAP_TAPCELL_ROW_86_1284,VPWR,li1,121.6700,247.2130,1.799618
TAP_TAPCELL_ROW_86_1283,VPWR,li1,95.9100,247.2130,1.799615
TAP_TAPCELL_ROW_86_1282,VPWR,li1,70.1500,247.2130,1.799701
TAP_TAPCELL_ROW_86_1281,VPWR,li1,44.3900,247.2130,1.799812
TAP_TAPCELL_ROW_86_1280,VPWR,li1,18.6300,247.2130,1.799930
TAP_TAPCELL_ROW_85_1279,VPWR,li1,314.8700,242.3860,1.799405
TAP_TAPCELL_ROW_85_1278,VPWR,li1,289.1100,242.3860,1.799414
TAP_TAPCELL_ROW_85_1277,VPWR,li1,263.3500,242.3860,1.799445
TAP_TAPCELL_ROW_85_1276,VPWR,li1,237.5900,242.3860,1.799512
TAP_TAPCELL_ROW_85_1275,VPWR,li1,211.8300,242.3860,1.799609
TAP_TAPCELL_ROW_85_1274,VPWR,li1,186.0700,242.3860,1.799787
TAP_TAPCELL_ROW_85_1273,VPWR,li1,160.3100,242.3860,1.799855
TAP_TAPCELL_ROW_85_1272,VPWR,li1,134.5500,242.3860,1.799810
TAP_TAPCELL_ROW_85_1271,VPWR,li1,108.7900,242.3860,1.799781
TAP_TAPCELL_ROW_85_1270,VPWR,li1,83.0300,242.3860,1.799797
TAP_TAPCELL_ROW_85_1269,VPWR,li1,57.2700,242.3860,1.799853
TAP_TAPCELL_ROW_85_1268,VPWR,li1,31.5100,242.3860,1.799926
TAP_TAPCELL_ROW_84_1267,VPWR,li1,301.9900,241.7730,1.799405
TAP_TAPCELL_ROW_84_1266,VPWR,li1,276.2300,241.7730,1.799428
TAP_TAPCELL_ROW_84_1265,VPWR,li1,250.4700,241.7730,1.799475
TAP_TAPCELL_ROW_84_1264,VPWR,li1,224.7100,241.7730,1.799556
TAP_TAPCELL_ROW_84_1263,VPWR,li1,198.9500,241.7730,1.799672
TAP_TAPCELL_ROW_84_1262,VPWR,li1,173.1900,241.7730,1.799877
TAP_TAPCELL_ROW_84_1261,VPWR,li1,147.4300,241.7730,1.799831
TAP_TAPCELL_ROW_84_1260,VPWR,li1,121.6700,241.7730,1.799791
TAP_TAPCELL_ROW_84_1259,VPWR,li1,95.9100,241.7730,1.799783
TAP_TAPCELL_ROW_84_1258,VPWR,li1,70.1500,241.7730,1.799823
TAP_TAPCELL_ROW_84_1257,VPWR,li1,44.3900,241.7730,1.799887
TAP_TAPCELL_ROW_84_1256,VPWR,li1,18.6300,241.7730,1.799953
TAP_TAPCELL_ROW_83_1255,VPWR,li1,314.8700,236.9460,1.799412
TAP_TAPCELL_ROW_83_1254,VPWR,li1,289.1100,236.9460,1.799452
TAP_TAPCELL_ROW_83_1253,VPWR,li1,263.3500,236.9460,1.799527
TAP_TAPCELL_ROW_83_1252,VPWR,li1,237.5900,236.9460,1.799620
TAP_TAPCELL_ROW_83_1251,VPWR,li1,211.8300,236.9460,1.799725
TAP_TAPCELL_ROW_83_1250,VPWR,li1,186.0700,236.9460,1.799865
TAP_TAPCELL_ROW_83_1249,VPWR,li1,160.3100,236.9460,1.799901
TAP_TAPCELL_ROW_83_1248,VPWR,li1,134.5500,236.9460,1.799874
TAP_TAPCELL_ROW_83_1247,VPWR,li1,108.7900,236.9460,1.799857
TAP_TAPCELL_ROW_83_1246,VPWR,li1,83.0300,236.9460,1.799855
TAP_TAPCELL_ROW_83_1245,VPWR,li1,57.2700,236.9460,1.799880
TAP_TAPCELL_ROW_83_1244,VPWR,li1,31.5100,236.9460,1.799933
TAP_TAPCELL_ROW_82_1243,VPWR,li1,301.9900,236.3330,1.799418
TAP_TAPCELL_ROW_82_1242,VPWR,li1,276.2300,236.3330,1.799487
TAP_TAPCELL_ROW_82_1241,VPWR,li1,250.4700,236.3330,1.799565
TAP_TAPCELL_ROW_82_1240,VPWR,li1,224.7100,236.3330,1.799668
TAP_TAPCELL_ROW_82_1239,VPWR,li1,198.9500,236.3330,1.799786
TAP_TAPCELL_ROW_82_1238,VPWR,li1,173.1900,236.3330,1.799919
TAP_TAPCELL_ROW_82_1237,VPWR,li1,147.4300,236.3330,1.799887
TAP_TAPCELL_ROW_82_1236,VPWR,li1,121.6700,236.3330,1.799865
TAP_TAPCELL_ROW_82_1235,VPWR,li1,95.9100,236.3330,1.799855
TAP_TAPCELL_ROW_82_1234,VPWR,li1,70.1500,236.3330,1.799863
TAP_TAPCELL_ROW_82_1233,VPWR,li1,44.3900,236.3330,1.799907
TAP_TAPCELL_ROW_82_1232,VPWR,li1,18.6300,236.3330,1.799954
TAP_TAPCELL_ROW_81_1231,VPWR,li1,314.8700,231.5060,1.799464
TAP_TAPCELL_ROW_81_1230,VPWR,li1,289.1100,231.5060,1.799524
TAP_TAPCELL_ROW_81_1229,VPWR,li1,263.3500,231.5060,1.799592
TAP_TAPCELL_ROW_81_1228,VPWR,li1,237.5900,231.5060,1.799673
TAP_TAPCELL_ROW_81_1227,VPWR,li1,211.8300,231.5060,1.799758
TAP_TAPCELL_ROW_81_1226,VPWR,li1,186.0700,231.5060,1.799868
TAP_TAPCELL_ROW_81_1225,VPWR,li1,160.3100,231.5060,1.799895
TAP_TAPCELL_ROW_81_1224,VPWR,li1,134.5500,231.5060,1.799856
TAP_TAPCELL_ROW_81_1223,VPWR,li1,108.7900,231.5060,1.799827
TAP_TAPCELL_ROW_81_1222,VPWR,li1,83.0300,231.5060,1.799833
TAP_TAPCELL_ROW_81_1221,VPWR,li1,57.2700,231.5060,1.799873
TAP_TAPCELL_ROW_81_1220,VPWR,li1,31.5100,231.5060,1.799928
TAP_TAPCELL_ROW_80_1219,VPWR,li1,301.9900,230.8930,1.799493
TAP_TAPCELL_ROW_80_1218,VPWR,li1,276.2300,230.8930,1.799556
TAP_TAPCELL_ROW_80_1217,VPWR,li1,250.4700,230.8930,1.799630
TAP_TAPCELL_ROW_80_1216,VPWR,li1,224.7100,230.8930,1.799717
TAP_TAPCELL_ROW_80_1215,VPWR,li1,198.9500,230.8930,1.799810
TAP_TAPCELL_ROW_80_1214,VPWR,li1,173.1900,230.8930,1.799919
TAP_TAPCELL_ROW_80_1213,VPWR,li1,147.4300,230.8930,1.799876
TAP_TAPCELL_ROW_80_1212,VPWR,li1,121.6700,230.8930,1.799840
TAP_TAPCELL_ROW_80_1211,VPWR,li1,95.9100,230.8930,1.799822
TAP_TAPCELL_ROW_80_1210,VPWR,li1,70.1500,230.8930,1.799850
TAP_TAPCELL_ROW_80_1209,VPWR,li1,44.3900,230.8930,1.799896
TAP_TAPCELL_ROW_80_1208,VPWR,li1,18.6300,230.8930,1.799955
TAP_TAPCELL_ROW_79_1207,VPWR,li1,314.8700,226.0660,1.799760
TAP_TAPCELL_ROW_79_1206,VPWR,li1,289.1100,226.0660,1.799767
TAP_TAPCELL_ROW_79_1205,VPWR,li1,263.3500,226.0660,1.799780
TAP_TAPCELL_ROW_79_1204,VPWR,li1,237.5900,226.0660,1.799808
TAP_TAPCELL_ROW_79_1203,VPWR,li1,211.8300,226.0660,1.799848
TAP_TAPCELL_ROW_79_1202,VPWR,li1,186.0700,226.0660,1.799903
TAP_TAPCELL_ROW_79_1201,VPWR,li1,160.3100,226.0660,1.799872
TAP_TAPCELL_ROW_79_1200,VPWR,li1,134.5500,226.0660,1.799793
TAP_TAPCELL_ROW_79_1199,VPWR,li1,108.7900,226.0660,1.799719
TAP_TAPCELL_ROW_79_1198,VPWR,li1,83.0300,226.0660,1.799729
TAP_TAPCELL_ROW_79_1197,VPWR,li1,57.2700,226.0660,1.799806
TAP_TAPCELL_ROW_79_1196,VPWR,li1,31.5100,226.0660,1.799901
TAP_TAPCELL_ROW_78_1195,VPWR,li1,301.9900,225.4530,1.799763
TAP_TAPCELL_ROW_78_1194,VPWR,li1,276.2300,225.4530,1.799773
TAP_TAPCELL_ROW_78_1193,VPWR,li1,250.4700,225.4530,1.799791
TAP_TAPCELL_ROW_78_1192,VPWR,li1,224.7100,225.4530,1.799827
TAP_TAPCELL_ROW_78_1191,VPWR,li1,198.9500,225.4530,1.799871
TAP_TAPCELL_ROW_78_1190,VPWR,li1,173.1900,225.4530,1.799924
TAP_TAPCELL_ROW_78_1189,VPWR,li1,147.4300,225.4530,1.799831
TAP_TAPCELL_ROW_78_1188,VPWR,li1,121.6700,225.4530,1.799752
TAP_TAPCELL_ROW_78_1187,VPWR,li1,95.9100,225.4530,1.799707
TAP_TAPCELL_ROW_78_1186,VPWR,li1,70.1500,225.4530,1.799765
TAP_TAPCELL_ROW_78_1185,VPWR,li1,44.3900,225.4530,1.799854
TAP_TAPCELL_ROW_78_1184,VPWR,li1,18.6300,225.4530,1.799937
TAP_TAPCELL_ROW_77_1183,VPWR,li1,314.8700,220.6260,1.799070
TAP_TAPCELL_ROW_77_1182,VPWR,li1,289.1100,220.6260,1.799071
TAP_TAPCELL_ROW_77_1181,VPWR,li1,263.3500,220.6260,1.799113
TAP_TAPCELL_ROW_77_1180,VPWR,li1,237.5900,220.6260,1.799317
TAP_TAPCELL_ROW_77_1179,VPWR,li1,211.8300,220.6260,1.799555
TAP_TAPCELL_ROW_77_1178,VPWR,li1,186.0700,220.6260,1.799803
TAP_TAPCELL_ROW_77_1177,VPWR,li1,160.3100,220.6260,1.799871
TAP_TAPCELL_ROW_77_1176,VPWR,li1,134.5500,220.6260,1.799844
TAP_TAPCELL_ROW_77_1175,VPWR,li1,108.7900,220.6260,1.799836
TAP_TAPCELL_ROW_77_1174,VPWR,li1,83.0300,220.6260,1.799848
TAP_TAPCELL_ROW_77_1173,VPWR,li1,57.2700,220.6260,1.799875
TAP_TAPCELL_ROW_77_1172,VPWR,li1,31.5100,220.6260,1.799926
TAP_TAPCELL_ROW_76_1171,VPWR,li1,301.9900,220.0130,1.799070
TAP_TAPCELL_ROW_76_1170,VPWR,li1,276.2300,220.0130,1.799071
TAP_TAPCELL_ROW_76_1169,VPWR,li1,250.4700,220.0130,1.799214
TAP_TAPCELL_ROW_76_1168,VPWR,li1,224.7100,220.0130,1.799425
TAP_TAPCELL_ROW_76_1167,VPWR,li1,198.9500,220.0130,1.799665
TAP_TAPCELL_ROW_76_1166,VPWR,li1,173.1900,220.0130,1.799887
TAP_TAPCELL_ROW_76_1165,VPWR,li1,147.4300,220.0130,1.799857
TAP_TAPCELL_ROW_76_1164,VPWR,li1,121.6700,220.0130,1.799836
TAP_TAPCELL_ROW_76_1163,VPWR,li1,95.9100,220.0130,1.799840
TAP_TAPCELL_ROW_76_1162,VPWR,li1,70.1500,220.0130,1.799860
TAP_TAPCELL_ROW_76_1161,VPWR,li1,44.3900,220.0130,1.799896
TAP_TAPCELL_ROW_76_1160,VPWR,li1,18.6300,220.0130,1.799958
TAP_TAPCELL_ROW_75_1159,VPWR,li1,314.8700,215.1860,1.799084
TAP_TAPCELL_ROW_75_1158,VPWR,li1,289.1100,215.1860,1.799125
TAP_TAPCELL_ROW_75_1157,VPWR,li1,263.3500,215.1860,1.799258
TAP_TAPCELL_ROW_75_1156,VPWR,li1,237.5900,215.1860,1.799434
TAP_TAPCELL_ROW_75_1155,VPWR,li1,211.8300,215.1860,1.799613
TAP_TAPCELL_ROW_75_1154,VPWR,li1,186.0700,215.1860,1.799816
TAP_TAPCELL_ROW_75_1153,VPWR,li1,160.3100,215.1860,1.799886
TAP_TAPCELL_ROW_75_1152,VPWR,li1,134.5500,215.1860,1.799868
TAP_TAPCELL_ROW_75_1151,VPWR,li1,108.7900,215.1860,1.799861
TAP_TAPCELL_ROW_75_1150,VPWR,li1,83.0300,215.1860,1.799872
TAP_TAPCELL_ROW_75_1149,VPWR,li1,57.2700,215.1860,1.799895
TAP_TAPCELL_ROW_75_1148,VPWR,li1,31.5100,215.1860,1.799923
TAP_TAPCELL_ROW_74_1147,VPWR,li1,301.9900,214.5730,1.799102
TAP_TAPCELL_ROW_74_1146,VPWR,li1,276.2300,214.5730,1.799184
TAP_TAPCELL_ROW_74_1145,VPWR,li1,250.4700,214.5730,1.799350
TAP_TAPCELL_ROW_74_1144,VPWR,li1,224.7100,214.5730,1.799519
TAP_TAPCELL_ROW_74_1143,VPWR,li1,198.9500,214.5730,1.799715
TAP_TAPCELL_ROW_74_1142,VPWR,li1,173.1900,214.5730,1.799901
TAP_TAPCELL_ROW_74_1141,VPWR,li1,147.4300,214.5730,1.799876
TAP_TAPCELL_ROW_74_1140,VPWR,li1,121.6700,214.5730,1.799862
TAP_TAPCELL_ROW_74_1139,VPWR,li1,95.9100,214.5730,1.799862
TAP_TAPCELL_ROW_74_1138,VPWR,li1,70.1500,214.5730,1.799883
TAP_TAPCELL_ROW_74_1137,VPWR,li1,44.3900,214.5730,1.799910
TAP_TAPCELL_ROW_74_1136,VPWR,li1,18.6300,214.5730,1.799933
TAP_TAPCELL_ROW_73_1135,VPWR,li1,314.8700,209.7460,1.799448
TAP_TAPCELL_ROW_73_1134,VPWR,li1,289.1100,209.7460,1.799491
TAP_TAPCELL_ROW_73_1133,VPWR,li1,263.3500,209.7460,1.799561
TAP_TAPCELL_ROW_73_1132,VPWR,li1,237.5900,209.7460,1.799653
TAP_TAPCELL_ROW_73_1131,VPWR,li1,211.8300,209.7460,1.799750
TAP_TAPCELL_ROW_73_1130,VPWR,li1,186.0700,209.7460,1.799865
TAP_TAPCELL_ROW_73_1129,VPWR,li1,160.3100,209.7460,1.799890
TAP_TAPCELL_ROW_73_1128,VPWR,li1,134.5500,209.7460,1.799835
TAP_TAPCELL_ROW_73_1127,VPWR,li1,108.7900,209.7460,1.799796
TAP_TAPCELL_ROW_73_1126,VPWR,li1,83.0300,209.7460,1.799792
TAP_TAPCELL_ROW_73_1125,VPWR,li1,57.2700,209.7460,1.799838
TAP_TAPCELL_ROW_73_1124,VPWR,li1,31.5100,209.7460,1.799906
TAP_TAPCELL_ROW_72_1123,VPWR,li1,301.9900,209.1330,1.799467
TAP_TAPCELL_ROW_72_1122,VPWR,li1,276.2300,209.1330,1.799516
TAP_TAPCELL_ROW_72_1121,VPWR,li1,250.4700,209.1330,1.799608
TAP_TAPCELL_ROW_72_1120,VPWR,li1,224.7100,209.1330,1.799702
TAP_TAPCELL_ROW_72_1119,VPWR,li1,198.9500,209.1330,1.799804
TAP_TAPCELL_ROW_72_1118,VPWR,li1,173.1900,209.1330,1.799916
TAP_TAPCELL_ROW_72_1117,VPWR,li1,147.4300,209.1330,1.799862
TAP_TAPCELL_ROW_72_1116,VPWR,li1,121.6700,209.1330,1.799813
TAP_TAPCELL_ROW_72_1115,VPWR,li1,95.9100,209.1330,1.799787
TAP_TAPCELL_ROW_72_1114,VPWR,li1,70.1500,209.1330,1.799807
TAP_TAPCELL_ROW_72_1113,VPWR,li1,44.3900,209.1330,1.799868
TAP_TAPCELL_ROW_72_1112,VPWR,li1,18.6300,209.1330,1.799942
TAP_TAPCELL_ROW_71_1111,VPWR,li1,314.8700,204.3060,1.799252
TAP_TAPCELL_ROW_71_1110,VPWR,li1,289.1100,204.3060,1.799339
TAP_TAPCELL_ROW_71_1109,VPWR,li1,263.3500,204.3060,1.799449
TAP_TAPCELL_ROW_71_1108,VPWR,li1,237.5900,204.3060,1.799577
TAP_TAPCELL_ROW_71_1107,VPWR,li1,211.8300,204.3060,1.799704
TAP_TAPCELL_ROW_71_1106,VPWR,li1,186.0700,204.3060,1.799847
TAP_TAPCELL_ROW_71_1105,VPWR,li1,160.3100,204.3060,1.799893
TAP_TAPCELL_ROW_71_1104,VPWR,li1,134.5500,204.3060,1.799862
TAP_TAPCELL_ROW_71_1103,VPWR,li1,108.7900,204.3060,1.799843
TAP_TAPCELL_ROW_71_1102,VPWR,li1,83.0300,204.3060,1.799852
TAP_TAPCELL_ROW_71_1101,VPWR,li1,57.2700,204.3060,1.799892
TAP_TAPCELL_ROW_71_1100,VPWR,li1,31.5100,204.3060,1.799947
TAP_TAPCELL_ROW_70_1099,VPWR,li1,301.9900,203.6930,1.799293
TAP_TAPCELL_ROW_70_1098,VPWR,li1,276.2300,203.6930,1.799394
TAP_TAPCELL_ROW_70_1097,VPWR,li1,250.4700,203.6930,1.799511
TAP_TAPCELL_ROW_70_1096,VPWR,li1,224.7100,203.6930,1.799643
TAP_TAPCELL_ROW_70_1095,VPWR,li1,198.9500,203.6930,1.799779
TAP_TAPCELL_ROW_70_1094,VPWR,li1,173.1900,203.6930,1.799912
TAP_TAPCELL_ROW_70_1093,VPWR,li1,147.4300,203.6930,1.799877
TAP_TAPCELL_ROW_70_1092,VPWR,li1,121.6700,203.6930,1.799850
TAP_TAPCELL_ROW_70_1091,VPWR,li1,95.9100,203.6930,1.799843
TAP_TAPCELL_ROW_70_1090,VPWR,li1,70.1500,203.6930,1.799870
TAP_TAPCELL_ROW_70_1089,VPWR,li1,44.3900,203.6930,1.799918
TAP_TAPCELL_ROW_70_1088,VPWR,li1,18.6300,203.6930,1.799969
TAP_TAPCELL_ROW_69_1087,VPWR,li1,314.8700,198.8660,1.799734
TAP_TAPCELL_ROW_69_1086,VPWR,li1,289.1100,198.8660,1.799734
TAP_TAPCELL_ROW_69_1085,VPWR,li1,263.3500,198.8660,1.799736
TAP_TAPCELL_ROW_69_1084,VPWR,li1,237.5900,198.8660,1.799756
TAP_TAPCELL_ROW_69_1083,VPWR,li1,211.8300,198.8660,1.799813
TAP_TAPCELL_ROW_69_1082,VPWR,li1,186.0700,198.8660,1.799902
TAP_TAPCELL_ROW_69_1081,VPWR,li1,160.3100,198.8660,1.799926
TAP_TAPCELL_ROW_69_1080,VPWR,li1,134.5500,198.8660,1.799902
TAP_TAPCELL_ROW_69_1079,VPWR,li1,108.7900,198.8660,1.799888
TAP_TAPCELL_ROW_69_1078,VPWR,li1,83.0300,198.8660,1.799881
TAP_TAPCELL_ROW_69_1077,VPWR,li1,57.2700,198.8660,1.799902
TAP_TAPCELL_ROW_69_1076,VPWR,li1,31.5100,198.8660,1.799938
TAP_TAPCELL_ROW_68_1075,VPWR,li1,301.9900,198.2530,1.799734
TAP_TAPCELL_ROW_68_1074,VPWR,li1,276.2300,198.2530,1.799734
TAP_TAPCELL_ROW_68_1073,VPWR,li1,250.4700,198.2530,1.799743
TAP_TAPCELL_ROW_68_1072,VPWR,li1,224.7100,198.2530,1.799777
TAP_TAPCELL_ROW_68_1071,VPWR,li1,198.9500,198.2530,1.799850
TAP_TAPCELL_ROW_68_1070,VPWR,li1,173.1900,198.2530,1.799939
TAP_TAPCELL_ROW_68_1069,VPWR,li1,147.4300,198.2530,1.799913
TAP_TAPCELL_ROW_68_1068,VPWR,li1,121.6700,198.2530,1.799893
TAP_TAPCELL_ROW_68_1067,VPWR,li1,95.9100,198.2530,1.799883
TAP_TAPCELL_ROW_68_1066,VPWR,li1,70.1500,198.2530,1.799887
TAP_TAPCELL_ROW_68_1065,VPWR,li1,44.3900,198.2530,1.799917
